college,province,year,type,batch,class,min,min_rank,batch_min,gap
重庆建筑科技职业学院,河南,2018,理科,专科批,普通类,307,337953,200,107
重庆建筑科技职业学院,河南,2017,理科,专科批,普通类,311,292614,180,131
温州科技职业学院,河南,2020,理科,专科批,普通类,208,449800,180,28
温州科技职业学院,河南,2018,理科,专科批,普通类,227,386726,200,27
温州科技职业学院,河南,2017,理科,专科批,普通类,221,355376,180,41
温州科技职业学院,河南,2016,理科,专科批,普通类,282,329312,180,102
温州科技职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
上海海事职业技术学院,河南,2017,理科,专科批,普通类,264,331068,180,84
上海海事职业技术学院,河南,2016,理科,专科批,普通类,264,340292,180,84
上海海事职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
安徽国防科技职业学院,河南,2020,理科,专科批,普通类,224,442315,180,44
安徽国防科技职业学院,河南,2018,理科,专科批,普通类,215,390585,200,15
安徽国防科技职业学院,河南,2017,理科,专科批,普通类,241,345559,180,61
安徽国防科技职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
浙江工贸职业技术学院,河南,2020,理科,专科批,普通类,345,361541,180,165
浙江工贸职业技术学院,河南,2018,理科,专科批,普通类,320,326121,200,120
浙江工贸职业技术学院,河南,2017,理科,专科批,普通类,259,334501,180,79
浙江工贸职业技术学院,河南,2016,理科,专科批,普通类,261,341931,180,81
浙江工贸职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
江西司法警官职业学院,河南,2020,理科,专科批,普通类,208,449800,180,28
江西司法警官职业学院,河南,2018,理科,专科批,普通类,356,288190,200,156
江西司法警官职业学院,河南,2017,理科,专科批,普通类,311,292614,180,131
江西司法警官职业学院,河南,2016,理科,专科批,普通类,272,335475,180,92
江西司法警官职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
河源职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
上海行健职业学院,河南,2020,理科,专科批,普通类,355,352584,180,175
上海行健职业学院,河南,2019,理科,专科批,普通类,301,364411,160,141
上海行健职业学院,河南,2018,理科,专科批,普通类,256,373710,200,56
上海行健职业学院,河南,2017,理科,专科批,普通类,226,353118,180,46
上海行健职业学院,河南,2016,理科,专科批,普通类,253,346227,180,73
上海行健职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
泰山护理职业学院,河南,2020,理科,专科批,普通类,195,455158,180,15
乌鲁木齐职业大学,河南,2020,理科,专科批,普通类,197,454358,180,17
乌鲁木齐职业大学,河南,2018,理科,专科批,普通类,242,380731,200,42
乌鲁木齐职业大学,河南,2017,理科,专科批,普通类,182,367582,180,2
乌鲁木齐职业大学,河南,2016,理科,专科批,普通类,235,354787,180,55
乌鲁木齐职业大学,河南,2015,理科,专科批,普通类,180,0,-,-
广西国际商务职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
内蒙古大学创业学院,河南,2021,理科,本科二批,普通类,437,241940,400,37
内蒙古大学创业学院,河南,2020,理科,本科二批,普通类,439,258623,418,21
内蒙古大学创业学院,河南,2019,理科,本科二批,普通类,404,253798,385,19
内蒙古大学创业学院,河南,2018,理科,本科二批,普通类,389,247294,374,15
内蒙古大学创业学院,河南,2017,理科,本科二批,普通类,367,232766,342,25
内蒙古大学创业学院,河南,2016,理科,本科三批,普通类,382,240995,370,12
内蒙古大学创业学院,河南,2015,理科,本科三批,普通类,383,0,383,0
江西旅游商贸职业学院,河南,2016,理科,专科批,普通类,183,370829,180,3
江西旅游商贸职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
南昌应用技术师范学院,河南,2021,理科,本科二批,普通类,451,219532,400,51
南昌应用技术师范学院,河南,2020,理科,本科二批,普通类,468,218640,418,50
南昌应用技术师范学院,河南,2019,理科,本科二批,普通类,431,212792,385,46
南昌应用技术师范学院,河南,2018,理科,本科二批,普通类,421,204059,374,47
南昌应用技术师范学院,河南,2017,理科,本科二批,普通类,402,188865,342,60
南昌应用技术师范学院,河南,2016,理科,本科三批,普通类,426,189685,370,56
南昌应用技术师范学院,河南,2015,理科,本科三批,普通类,383,0,383,0
黔南民族医学高等专科学校,河南,2020,理科,专科批,普通类,285,407091,180,105
黔南民族医学高等专科学校,河南,2018,理科,专科批,普通类,296,347113,200,96
黔南民族医学高等专科学校,河南,2017,理科,专科批,普通类,185,366921,180,5
黔南民族医学高等专科学校,河南,2016,理科,专科批,普通类,240,352577,180,60
黔南民族医学高等专科学校,河南,2015,理科,专科批,普通类,180,0,-,-
江苏信息职业技术学院,河南,2020,理科,专科批,普通类,300,396822,180,120
江苏信息职业技术学院,河南,2018,理科,专科批,普通类,285,355501,200,85
江苏信息职业技术学院,河南,2016,理科,专科批,普通类,201,366711,180,21
河北机电职业技术学院,河南,2018,理科,专科批,普通类,268,366677,200,68
河北机电职业技术学院,河南,2017,理科,专科批,普通类,367,232766,180,187
哈尔滨广厦学院,河南,2021,理科,本科二批,普通类,417,273082,400,17
哈尔滨广厦学院,河南,2020,理科,本科二批,普通类,421,281879,418,3
哈尔滨广厦学院,河南,2019,理科,本科二批,普通类,396,265263,385,11
哈尔滨广厦学院,河南,2018,理科,本科二批,普通类,378,261356,374,4
贵州中医药大学时珍学院,河南,2021,理科,本科二批,普通类,462,201854,400,62
贵州中医药大学时珍学院,河南,2020,理科,本科二批,普通类,475,208687,418,57
贵州中医药大学时珍学院,河南,2019,理科,本科二批,普通类,424,223648,385,39
贵州中医药大学时珍学院,河南,2016,理科,本科三批,普通类,443,168242,370,73
贵州中医药大学时珍学院,河南,2015,理科,本科三批,普通类,419,0,383,36
广西电力职业技术学院,河南,2020,理科,专科批,普通类,306,392493,180,126
广西电力职业技术学院,河南,2018,理科,专科批,普通类,295,347887,200,95
广西电力职业技术学院,河南,2016,理科,专科批,普通类,305,312852,180,125
广西电力职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
广州现代信息工程职业技术学院,河南,2020,理科,专科批,普通类,240,433991,180,60
北京北大方正软件职业技术学院,河南,2017,理科,专科批,普通类,174,369123,180,-6
北京北大方正软件职业技术学院,河南,2016,理科,专科批,普通类,260,342461,180,80
北京北大方正软件职业技术学院,河南,2015,理科,专科批,普通类,181,0,-,-
郑州信息科技职业学院,河南,2020,理科,专科批,普通类,321,381259,180,141
郑州信息科技职业学院,河南,2020,理科,专科批,中外合作,249,429091,180,69
郑州信息科技职业学院,河南,2018,理科,专科批,普通类,287,354012,200,87
郑州信息科技职业学院,河南,2017,理科,专科批,普通类,275,323259,180,95
郑州信息科技职业学院,河南,2017,理科,专科批,中外合作办学,184,367151,180,4
郑州信息科技职业学院,河南,2016,理科,专科批,普通类,253,346227,180,73
郑州信息科技职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
天津国土资源和房屋职业学院,河南,2020,理科,专科批,普通类,211,448486,180,31
天津国土资源和房屋职业学院,河南,2018,理科,专科批,普通类,228,386365,200,28
天津国土资源和房屋职业学院,河南,2017,理科,专科批,普通类,178,368403,180,-2
天津国土资源和房屋职业学院,河南,2016,理科,专科批,普通类,214,362791,180,34
天津国土资源和房屋职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
长沙环境保护职业技术学院,河南,2020,理科,专科批,普通类,256,425150,180,76
长沙环境保护职业技术学院,河南,2018,理科,专科批,普通类,245,379384,200,45
长沙环境保护职业技术学院,河南,2017,理科,专科批,普通类,237,347662,180,57
长沙环境保护职业技术学院,河南,2015,理科,专科批,普通类,180,0,-,-
北京交通运输职业学院,河南,2020,理科,专科批,普通类,381,327432,180,201
北京交通运输职业学院,河南,2018,理科,专科批,普通类,326,320249,200,126
北京交通运输职业学院,河南,2017,理科,专科批,普通类,308,295376,180,128
北京交通运输职业学院,河南,2016,理科,专科批,普通类,321,300018,180,141
北京交通运输职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
北京汇佳职业学院,河南,2020,理科,专科批,普通类,192,456317,180,12
北京汇佳职业学院,河南,2018,理科,专科批,普通类,250,376892,200,50
北京汇佳职业学院,河南,2017,理科,专科批,普通类,203,361965,180,23
浙江纺织服装职业技术学院,河南,2020,理科,专科批,普通类,223,442810,180,43
辽宁农业职业技术学院,河南,2020,理科,专科批,普通类,179,460857,180,-1
辽宁农业职业技术学院,河南,2018,理科,专科批,普通类,323,323169,200,123
辽宁农业职业技术学院,河南,2017,理科,专科批,普通类,323,280995,180,143
辽宁农业职业技术学院,河南,2015,理科,专科批,普通类,160,0,-,-
辽宁轻工职业学院,河南,2020,理科,专科批,普通类,187,458170,180,7
厦门南洋职业学院,河南,2020,理科,专科批,普通类,194,455548,180,14
厦门南洋职业学院,河南,2018,理科,专科批,普通类,349,296117,200,149
厦门南洋职业学院,河南,2017,理科,专科批,普通类,236,348216,180,56
厦门南洋职业学院,河南,2016,理科,专科批,普通类,195,368234,180,15
厦门南洋职业学院,河南,2015,理科,专科批,普通类,180,0,-,-
山东工程职业技术大学,河南,2021,理科,本科二批,普通类,420,268493,400,20
山东工程职业技术大学,河南,2020,理科,本科二批,普通类,431,269150,418,13
山东工程职业技术大学,河南,2020,理科,专科批,普通类,241,433423,180,61
山东工程职业技术大学,河南,2018,理科,专科批,普通类,236,383314,200,36
山东工程职业技术大学,河南,2017,理科,专科批,普通类,256,336441,180,76
山东工程职业技术大学,河南,2016,理科,专科批,普通类,200,366967,180,20
山东工程职业技术大学,河南,2015,理科,专科批,普通类,180,0,-,-
江苏农林职业技术学院,河南,2020,理科,专科批,普通类,295,400314,180,115
江苏农林职业技术学院,河南,2018,理科,专科批,普通类,248,377937,200,48
江苏农林职业技术学院,河南,2017,理科,专科批,普通类,160,371027,180,-20
江苏农林职业技术学院,河南,2016,理科,专科批,普通类,166,373326,180,-14
江苏农林职业技术学院,河南,2015,理科,专科批,普通类,160,0,-,-
江西服装学院,河南,2021,理科,本科二批,普通类,417,273082,400,17
江西服装学院,河南,2020,理科,本科二批,普通类,418,285539,418,0
江西服装学院,河南,2020,理科,专科批,普通类,182,459924,180,2
江西服装学院,河南,2019,理科,本科二批,普通类,402,256652,385,17
江西服装学院,河南,2018,理科,本科二批,普通类,383,254917,374,9
江西服装学院,河南,2018,理科,专科批,普通类,242,380731,200,42
江西服装学院,河南,2017,理科,本科二批,普通类,372,226678,342,30
江西服装学院,河南,2017,理科,专科批,普通类,176,368771,180,-4
江西服装学院,河南,2016,理科,本科三批,普通类,404,216348,370,34
江西服装学院,河南,2016,理科,专科批,普通类,184,370647,180,4
江西服装学院,河南,2015,理科,本科三批,普通类,383,0,383,0
江西服装学院,河南,2015,理科,专科批,普通类,180,0,-,-
江苏城市职业学院,河南,2020,理科,专科批,普通类,235,436617,180,55
江苏城市职业学院,河南,2018,理科,专科批,普通类,315,330783,200,115
